n_walkers,n_volume,mu,lmax,D,TargetShape,DiskDiameter,n_targets,fixed_target_dist,detection_time,probability
1,134217728,1.8,256,5.24,Ball_no_boundary,10,1,0.0,30618257.67,1.00
1,134217728,1.8,256,25.00,Line,25,1,0.0,16488197.67,1.00
1,134217728,1.8,256,6.87,Ball_no_boundary,25,1,0.0,10238024.47,1.00
1,134217728,1.8,256,50.00,Line,50,1,0.0,32683764.65,1.00
1,134217728,1.8,256,8.55,Ball_no_boundary,50,1,0.0,3723357.34,1.00
1,134217728,1.8,256,100.00,Line,100,1,0.0,1459838.56,1.00
1,134217728,1.8,256,10.70,Ball_no_boundary,100,1,0.0,9482369.19,1.00
1,134217728,1.8,256,200.00,Line,200,1,0.0,3657208.04,1.00
1,134217728,1.8,256,13.43,Ball_no_boundary,200,1,0.0,3291442.63,1.00
1,134217728,1.8,256,250.00,Line,250,1,0.0,1396894.87,1.00
1,134217728,1.8,256,14.46,Ball_no_boundary,250,1,0.0,4590906.21,1.00
1,134217728,1.8,256,300.00,Line,300,1,0.0,2134660.68,1.00
1,134217728,1.8,256,15.36,Ball_no_boundary,300,1,0.0,2399635.95,1.00
1,134217728,1.8,256,350.00,Line,350,1,0.0,1168216.12,1.00
1,134217728,1.8,256,16.16,Ball_no_boundary,350,1,0.0,2671378.89,1.00
1,134217728,1.8,256,400.00,Line,400,1,0.0,865078.55,1.00
1,134217728,1.8,256,16.90,Ball_no_boundary,400,1,0.0,1549064.68,1.00
1,134217728,1.8,256,450.00,Line,450,1,0.0,314974.07,1.00
1,134217728,1.8,256,17.57,Ball_no_boundary,450,1,0.0,458196.59,1.00
1,134217728,1.8,256,500.00,Line,500,1,0.0,2604011.72,1.00
1,134217728,1.8,256,18.20,Ball_no_boundary,500,1,0.0,3785757.75,1.00
1,134217728,2.0,256,10.00,Line,10,1,0.0,26117151.20,1.00
1,134217728,2.0,256,5.24,Ball_no_boundary,10,1,0.0,40872431.99,1.00
1,134217728,2.0,256,25.00,Line,25,1,0.0,6459264.14,1.00
1,134217728,2.0,256,6.87,Ball_no_boundary,25,1,0.0,25440980.20,1.00
1,134217728,2.0,256,50.00,Line,50,1,0.0,7728635.34,1.00
1,134217728,2.0,256,8.55,Ball_no_boundary,50,1,0.0,1555038.70,1.00
1,134217728,2.0,256,100.00,Line,100,1,0.0,3719914.46,1.00
1,134217728,2.0,256,10.70,Ball_no_boundary,100,1,0.0,8443261.42,1.00
1,134217728,2.0,256,200.00,Line,200,1,0.0,124941.27,1.00
1,134217728,2.0,256,13.43,Ball_no_boundary,200,1,0.0,1097919.92,1.00
1,134217728,2.0,256,250.00,Line,250,1,0.0,1745254.32,1.00
1,134217728,2.0,256,14.46,Ball_no_boundary,250,1,0.0,4683031.02,1.00
1,134217728,2.0,256,300.00,Line,300,1,0.0,153683.82,1.00
1,134217728,2.0,256,15.36,Ball_no_boundary,300,1,0.0,978555.72,1.00
1,134217728,2.0,256,350.00,Line,350,1,0.0,101362.63,1.00
1,134217728,2.0,256,16.16,Ball_no_boundary,350,1,0.0,525182.46,1.00
1,134217728,2.0,256,400.00,Line,400,1,0.0,2337703.10,1.00
1,134217728,2.0,256,16.90,Ball_no_boundary,400,1,0.0,2042154.21,1.00
1,134217728,2.0,256,450.00,Line,450,1,0.0,559310.84,1.00
1,134217728,2.0,256,17.57,Ball_no_boundary,450,1,0.0,289222.90,1.00
1,134217728,2.0,256,500.00,Line,500,1,0.0,47304.30,1.00
1,134217728,2.0,256,18.20,Ball_no_boundary,500,1,0.0,493497.49,1.00
1,134217728,2.2,256,10.00,Line,10,1,0.0,463358.49,1.00
1,134217728,2.2,256,5.24,Ball_no_boundary,10,1,0.0,18316757.15,1.00
1,134217728,2.2,256,25.00,Line,25,1,0.0,8172234.59,1.00
1,134217728,2.2,256,6.87,Ball_no_boundary,25,1,0.0,6379449.73,1.00
1,134217728,2.2,256,50.00,Line,50,1,0.0,153351.92,1.00
1,134217728,2.2,256,8.55,Ball_no_boundary,50,1,0.0,13024129.96,1.00
1,134217728,2.2,256,100.00,Line,100,1,0.0,3249706.49,1.00
1,134217728,2.2,256,10.70,Ball_no_boundary,100,1,0.0,536218.46,1.00
1,134217728,2.2,256,200.00,Line,200,1,0.0,513814.16,1.00
1,134217728,2.2,256,13.43,Ball_no_boundary,200,1,0.0,704815.87,1.00
1,134217728,2.2,256,250.00,Line,250,1,0.0,1366584.99,1.00
1,134217728,2.2,256,14.46,Ball_no_boundary,250,1,0.0,1088177.62,1.00
1,134217728,2.2,256,300.00,Line,300,1,0.0,678070.46,1.00
1,134217728,2.2,256,15.36,Ball_no_boundary,300,1,0.0,1008172.50,1.00
1,134217728,2.2,256,350.00,Line,350,1,0.0,209754.04,1.00
1,134217728,2.2,256,16.16,Ball_no_boundary,350,1,0.0,2055929.94,1.00
1,134217728,2.2,256,400.00,Line,400,1,0.0,308229.87,1.00
1,134217728,2.2,256,16.90,Ball_no_boundary,400,1,0.0,524213.49,1.00
1,134217728,2.2,256,450.00,Line,450,1,0.0,157926.43,1.00
1,134217728,2.2,256,17.57,Ball_no_boundary,450,1,0.0,228097.59,1.00
1,134217728,2.2,256,500.00,Line,500,1,0.0,224597.80,1.00
1,134217728,2.2,256,18.20,Ball_no_boundary,500,1,0.0,3427343.21,1.00
1,134217728,2.4,256,10.00,Line,10,1,0.0,12643485.72,1.00
1,134217728,2.4,256,5.24,Ball_no_boundary,10,1,0.0,3489815.03,1.00
1,134217728,2.4,256,25.00,Line,25,1,0.0,10572353.86,1.00
1,134217728,2.4,256,6.87,Ball_no_boundary,25,1,0.0,23379319.08,1.00
1,134217728,2.4,256,50.00,Line,50,1,0.0,9681721.64,1.00
1,134217728,2.4,256,8.55,Ball_no_boundary,50,1,0.0,4891824.50,1.00
1,134217728,2.4,256,100.00,Line,100,1,0.0,507203.55,1.00
1,134217728,2.4,256,10.70,Ball_no_boundary,100,1,0.0,5201322.04,1.00
1,134217728,2.4,256,200.00,Line,200,1,0.0,727521.58,1.00
1,134217728,2.4,256,13.43,Ball_no_boundary,200,1,0.0,1002095.66,1.00
1,134217728,2.4,256,250.00,Line,250,1,0.0,85294.45,1.00
1,134217728,2.4,256,14.46,Ball_no_boundary,250,1,0.0,3003431.77,1.00
1,134217728,2.4,256,300.00,Line,300,1,0.0,279193.92,1.00
1,134217728,2.4,256,15.36,Ball_no_boundary,300,1,0.0,1683081.63,1.00
1,134217728,2.4,256,350.00,Line,350,1,0.0,918051.92,1.00
1,134217728,2.4,256,16.16,Ball_no_boundary,350,1,0.0,2031788.61,1.00
1,134217728,2.4,256,400.00,Line,400,1,0.0,172136.57,1.00
1,134217728,2.4,256,16.90,Ball_no_boundary,400,1,0.0,1739985.33,1.00
1,134217728,2.4,256,450.00,Line,450,1,0.0,1534301.30,1.00
1,134217728,2.4,256,17.57,Ball_no_boundary,450,1,0.0,516381.96,1.00
1,134217728,2.4,256,500.00,Line,500,1,0.0,347987.92,1.00
1,134217728,2.4,256,18.20,Ball_no_boundary,500,1,0.0,1481870.15,1.00
1,134217728,2.6,256,10.00,Line,10,1,0.0,25790645.49,1.00
1,134217728,2.6,256,5.24,Ball_no_boundary,10,1,0.0,11636603.97,1.00
1,134217728,2.6,256,25.00,Line,25,1,0.0,1370534.94,1.00
1,134217728,2.6,256,6.87,Ball_no_boundary,25,1,0.0,2197651.32,1.00
1,134217728,2.6,256,50.00,Line,50,1,0.0,4433747.15,1.00
1,134217728,2.6,256,8.55,Ball_no_boundary,50,1,0.0,7376537.31,1.00
1,134217728,2.6,256,100.00,Line,100,1,0.0,1386774.19,1.00
1,134217728,2.6,256,10.70,Ball_no_boundary,100,1,0.0,13607579.64,1.00
1,134217728,2.6,256,200.00,Line,200,1,0.0,33148.96,1.00
1,134217728,2.6,256,13.43,Ball_no_boundary,200,1,0.0,509900.08,1.00
1,134217728,2.6,256,250.00,Line,250,1,0.0,237866.17,1.00
1,134217728,2.6,256,14.46,Ball_no_boundary,250,1,0.0,13223973.07,1.00
1,134217728,2.6,256,300.00,Line,300,1,0.0,129679.33,1.00
1,134217728,2.6,256,15.36,Ball_no_boundary,300,1,0.0,2950890.70,1.00
1,134217728,2.6,256,350.00,Line,350,1,0.0,442958.16,1.00
1,134217728,2.6,256,16.16,Ball_no_boundary,350,1,0.0,1359502.95,1.00
1,134217728,2.6,256,400.00,Line,400,1,0.0,128710.53,1.00
1,134217728,2.6,256,16.90,Ball_no_boundary,400,1,0.0,1539567.59,1.00
1,134217728,2.6,256,450.00,Line,450,1,0.0,280736.45,1.00
1,134217728,2.6,256,17.57,Ball_no_boundary,450,1,0.0,2518812.33,1.00
1,134217728,2.6,256,500.00,Line,500,1,0.0,348351.74,1.00
1,134217728,2.6,256,18.20,Ball_no_boundary,500,1,0.0,6564522.15,1.00
1,134217728,2.8,256,10.00,Line,10,1,0.0,13138206.84,1.00
1,134217728,2.8,256,5.24,Ball_no_boundary,10,1,0.0,6046436.11,1.00
1,134217728,2.8,256,25.00,Line,25,1,0.0,1450033.74,1.00
1,134217728,2.8,256,6.87,Ball_no_boundary,25,1,0.0,518903.36,1.00
1,134217728,2.8,256,50.00,Line,50,1,0.0,2665871.39,1.00
1,134217728,2.8,256,8.55,Ball_no_boundary,50,1,0.0,16230964.67,1.00
1,134217728,2.8,256,100.00,Line,100,1,0.0,698519.08,1.00
1,134217728,2.8,256,10.70,Ball_no_boundary,100,1,0.0,692599.66,1.00
1,134217728,2.8,256,200.00,Line,200,1,0.0,198153.69,1.00
1,134217728,2.8,256,13.43,Ball_no_boundary,200,1,0.0,3140910.86,1.00
1,134217728,2.8,256,250.00,Line,250,1,0.0,92856.43,1.00
1,134217728,2.8,256,14.46,Ball_no_boundary,250,1,0.0,844753.03,1.00
1,134217728,2.8,256,300.00,Line,300,1,0.0,1032147.34,1.00
1,134217728,2.8,256,15.36,Ball_no_boundary,300,1,0.0,1759186.55,1.00
1,134217728,2.8,256,350.00,Line,350,1,0.0,248210.05,1.00
1,134217728,2.8,256,16.16,Ball_no_boundary,350,1,0.0,37389.23,1.00
1,134217728,2.8,256,400.00,Line,400,1,0.0,1513293.68,1.00
1,134217728,2.8,256,16.90,Ball_no_boundary,400,1,0.0,4445141.10,1.00
1,134217728,2.8,256,450.00,Line,450,1,0.0,1569284.13,1.00
1,134217728,2.8,256,17.57,Ball_no_boundary,450,1,0.0,1093521.04,1.00
1,134217728,2.8,256,500.00,Line,500,1,0.0,723617.68,1.00
1,134217728,2.8,256,18.20,Ball_no_boundary,500,1,0.0,459178.37,1.00
1,134217728,3.0,256,10.00,Line,10,1,0.0,6237481.95,1.00
1,134217728,3.0,256,5.24,Ball_no_boundary,10,1,0.0,7843248.15,1.00
1,134217728,3.0,256,25.00,Line,25,1,0.0,14391275.24,1.00
1,134217728,3.0,256,6.87,Ball_no_boundary,25,1,0.0,20429195.40,1.00
1,134217728,3.0,256,50.00,Line,50,1,0.0,5364461.20,1.00
1,134217728,3.0,256,8.55,Ball_no_boundary,50,1,0.0,5552486.23,1.00
1,134217728,3.0,256,100.00,Line,100,1,0.0,2919370.52,1.00
1,134217728,3.0,256,10.70,Ball_no_boundary,100,1,0.0,8823240.20,1.00
1,134217728,3.0,256,200.00,Line,200,1,0.0,1696096.62,1.00
1,134217728,3.0,256,13.43,Ball_no_boundary,200,1,0.0,752784.10,1.00
1,134217728,3.0,256,250.00,Line,250,1,0.0,881520.27,1.00
1,134217728,3.0,256,14.46,Ball_no_boundary,250,1,0.0,1212109.21,1.00
1,134217728,3.0,256,300.00,Line,300,1,0.0,2313961.14,1.00
1,134217728,3.0,256,15.36,Ball_no_boundary,300,1,0.0,2807215.21,1.00
1,134217728,3.0,256,350.00,Line,350,1,0.0,338022.50,1.00
1,134217728,3.0,256,16.16,Ball_no_boundary,350,1,0.0,38250.08,1.00
1,134217728,3.0,256,400.00,Line,400,1,0.0,488728.17,1.00
1,134217728,3.0,256,16.90,Ball_no_boundary,400,1,0.0,3409511.74,1.00
1,134217728,3.0,256,450.00,Line,450,1,0.0,559681.85,1.00
1,134217728,3.0,256,17.57,Ball_no_boundary,450,1,0.0,3735133.84,1.00
1,134217728,3.0,256,500.00,Line,500,1,0.0,932180.16,1.00
1,134217728,3.0,256,18.20,Ball_no_boundary,500,1,0.0,311193.00,1.00
1,134217728,1.0,256,10.00,Line,10,1,0.0,194106182.16,1.00
1,134217728,1.0,256,5.24,Ball_no_boundary,10,1,0.0,152671086.45,1.00
1,134217728,1.0,256,25.00,Line,25,1,0.0,12001050.07,1.00
1,134217728,1.0,256,6.87,Ball_no_boundary,25,1,0.0,96022633.27,1.00
1,134217728,1.0,256,50.00,Line,50,1,0.0,141569259.66,1.00
1,134217728,1.0,256,8.55,Ball_no_boundary,50,1,0.0,51114819.39,1.00
1,134217728,1.0,256,100.00,Line,100,1,0.0,3542597.52,1.00
1,134217728,1.0,256,10.70,Ball_no_boundary,100,1,0.0,4626428.39,1.00
1,134217728,1.0,256,200.00,Line,200,1,0.0,13121800.03,1.00
1,134217728,1.0,256,13.43,Ball_no_boundary,200,1,0.0,3264289.91,1.00
1,134217728,1.0,256,250.00,Line,250,1,0.0,29869814.03,1.00
1,134217728,1.0,256,14.46,Ball_no_boundary,250,1,0.0,3347868.83,1.00
1,134217728,1.0,256,300.00,Line,300,1,0.0,688374.63,1.00
1,134217728,1.0,256,15.36,Ball_no_boundary,300,1,0.0,3301319.57,1.00
1,134217728,1.0,256,350.00,Line,350,1,0.0,1425806.51,1.00
1,134217728,1.0,256,16.16,Ball_no_boundary,350,1,0.0,5477058.78,1.00
1,134217728,1.0,256,400.00,Line,400,1,0.0,6948423.05,1.00
1,134217728,1.0,256,16.90,Ball_no_boundary,400,1,0.0,2343666.43,1.00
1,134217728,1.0,256,450.00,Line,450,1,0.0,1548548.43,1.00
1,134217728,1.0,256,17.57,Ball_no_boundary,450,1,0.0,366380.50,1.00
1,134217728,1.0,256,500.00,Line,500,1,0.0,4610619.96,1.00
1,134217728,1.0,256,18.20,Ball_no_boundary,500,1,0.0,1596720.17,1.00
1,134217728,1.2,256,10.00,Line,10,1,0.0,58341717.97,1.00
1,134217728,1.2,256,5.24,Ball_no_boundary,10,1,0.0,51711367.64,1.00
1,134217728,1.2,256,25.00,Line,25,1,0.0,80528151.23,1.00
1,134217728,1.2,256,6.87,Ball_no_boundary,25,1,0.0,106462871.82,1.00
1,134217728,1.2,256,50.00,Line,50,1,0.0,1248771.21,1.00
1,134217728,1.2,256,8.55,Ball_no_boundary,50,1,0.0,16833002.66,1.00
1,134217728,1.2,256,100.00,Line,100,1,0.0,3297085.05,1.00
1,134217728,1.2,256,10.70,Ball_no_boundary,100,1,0.0,18887620.37,1.00
1,134217728,1.2,256,200.00,Line,200,1,0.0,6834783.29,1.00
1,134217728,1.2,256,13.43,Ball_no_boundary,200,1,0.0,4843453.50,1.00
1,134217728,1.2,256,250.00,Line,250,1,0.0,2995238.01,1.00
1,134217728,1.2,256,14.46,Ball_no_boundary,250,1,0.0,662234.61,1.00
1,134217728,1.2,256,300.00,Line,300,1,0.0,3045316.88,1.00
1,134217728,1.2,256,15.36,Ball_no_boundary,300,1,0.0,6209678.86,1.00
1,134217728,1.2,256,350.00,Line,350,1,0.0,5902491.28,1.00
1,134217728,1.2,256,16.16,Ball_no_boundary,350,1,0.0,1585386.43,1.00
1,134217728,1.2,256,400.00,Line,400,1,0.0,3824635.46,1.00
1,134217728,1.2,256,16.90,Ball_no_boundary,400,1,0.0,716315.03,1.00
1,134217728,1.2,256,450.00,Line,450,1,0.0,7555433.19,1.00
1,134217728,1.2,256,17.57,Ball_no_boundary,450,1,0.0,290868.64,1.00
1,134217728,1.2,256,500.00,Line,500,1,0.0,2085408.61,1.00
1,134217728,1.2,256,18.20,Ball_no_boundary,500,1,0.0,9075690.04,1.00
1,134217728,1.4,256,10.00,Line,10,1,0.0,18508198.77,1.00
1,134217728,1.4,256,5.24,Ball_no_boundary,10,1,0.0,9299887.69,1.00
1,134217728,1.4,256,25.00,Line,25,1,0.0,119562638.72,1.00
1,134217728,1.4,256,6.87,Ball_no_boundary,25,1,0.0,24295180.10,1.00
1,134217728,1.4,256,50.00,Line,50,1,0.0,10783738.31,1.00
1,134217728,1.4,256,8.55,Ball_no_boundary,50,1,0.0,37737427.80,1.00
1,134217728,1.4,256,100.00,Line,100,1,0.0,7044076.97,1.00
1,134217728,1.4,256,10.70,Ball_no_boundary,100,1,0.0,2988205.68,1.00
1,134217728,1.4,256,200.00,Line,200,1,0.0,3992647.13,1.00
1,134217728,1.4,256,13.43,Ball_no_boundary,200,1,0.0,1663516.06,1.00
1,134217728,1.4,256,250.00,Line,250,1,0.0,8477239.83,1.00
1,134217728,1.4,256,14.46,Ball_no_boundary,250,1,0.0,2916791.27,1.00
1,134217728,1.4,256,300.00,Line,300,1,0.0,2688716.71,1.00
1,134217728,1.4,256,15.36,Ball_no_boundary,300,1,0.0,5860788.70,1.00
1,134217728,1.4,256,350.00,Line,350,1,0.0,1086656.37,1.00
1,134217728,1.4,256,16.16,Ball_no_boundary,350,1,0.0,115441.98,1.00
1,134217728,1.4,256,400.00,Line,400,1,0.0,1804455.83,1.00
1,134217728,1.4,256,16.90,Ball_no_boundary,400,1,0.0,1182558.43,1.00
1,134217728,1.4,256,450.00,Line,450,1,0.0,9132385.26,1.00
1,134217728,1.4,256,17.57,Ball_no_boundary,450,1,0.0,1757243.50,1.00
1,134217728,1.4,256,500.00,Line,500,1,0.0,1501456.26,1.00
1,134217728,1.4,256,18.20,Ball_no_boundary,500,1,0.0,455016.52,1.00
1,134217728,1.6,256,10.00,Line,10,1,0.0,41611909.06,1.00
1,134217728,1.6,256,5.24,Ball_no_boundary,10,1,0.0,5088894.74,1.00
1,134217728,1.6,256,25.00,Line,25,1,0.0,570997.39,1.00
1,134217728,1.6,256,6.87,Ball_no_boundary,25,1,0.0,13770987.86,1.00
1,134217728,1.6,256,50.00,Line,50,1,0.0,12403927.85,1.00
1,134217728,1.6,256,8.55,Ball_no_boundary,50,1,0.0,8057940.87,1.00
1,134217728,1.6,256,100.00,Line,100,1,0.0,3073856.45,1.00
1,134217728,1.6,256,10.70,Ball_no_boundary,100,1,0.0,3244963.16,1.00
1,134217728,1.6,256,200.00,Line,200,1,0.0,3378927.74,1.00
1,134217728,1.6,256,13.43,Ball_no_boundary,200,1,0.0,4556559.82,1.00
1,134217728,1.6,256,250.00,Line,250,1,0.0,801034.65,1.00
1,134217728,1.6,256,14.46,Ball_no_boundary,250,1,0.0,2804585.23,1.00
1,134217728,1.6,256,300.00,Line,300,1,0.0,151395.05,1.00
1,134217728,1.6,256,15.36,Ball_no_boundary,300,1,0.0,6255714.43,1.00
1,134217728,1.6,256,350.00,Line,350,1,0.0,1841446.28,1.00
1,134217728,1.6,256,16.16,Ball_no_boundary,350,1,0.0,5053273.22,1.00
1,134217728,1.6,256,400.00,Line,400,1,0.0,23481.42,1.00
1,134217728,1.6,256,16.90,Ball_no_boundary,400,1,0.0,1694295.66,1.00
1,134217728,1.6,256,450.00,Line,450,1,0.0,1445932.72,1.00
1,134217728,1.6,256,17.57,Ball_no_boundary,450,1,0.0,112154.23,1.00
1,134217728,1.6,256,500.00,Line,500,1,0.0,689667.03,1.00
1,134217728,1.6,256,18.20,Ball_no_boundary,500,1,0.0,2902751.66,1.00
1,134217728,1.8,256,10.00,Line,10,1,0.0,32796609.54,1.00
1,134217728,1.8,256,5.24,Ball_no_boundary,10,1,0.0,20888003.50,1.00
1,134217728,1.8,256,25.00,Line,25,1,0.0,13684590.69,1.00
1,134217728,1.8,256,6.87,Ball_no_boundary,25,1,0.0,12603030.81,1.00
1,134217728,1.8,256,50.00,Line,50,1,0.0,4009339.44,1.00
1,134217728,1.8,256,8.55,Ball_no_boundary,50,1,0.0,4607784.88,1.00
1,134217728,1.8,256,100.00,Line,100,1,0.0,1473418.45,1.00
1,134217728,1.8,256,10.70,Ball_no_boundary,100,1,0.0,3696502.84,1.00
1,134217728,1.8,256,200.00,Line,200,1,0.0,5270698.47,1.00
1,134217728,1.8,256,13.43,Ball_no_boundary,200,1,0.0,453465.82,1.00
1,134217728,1.8,256,250.00,Line,250,1,0.0,5751888.62,1.00
1,134217728,1.8,256,14.46,Ball_no_boundary,250,1,0.0,2895229.29,1.00
1,134217728,1.8,256,300.00,Line,300,1,0.0,388981.49,1.00
1,134217728,1.8,256,15.36,Ball_no_boundary,300,1,0.0,1135208.73,1.00
1,134217728,1.8,256,350.00,Line,350,1,0.0,215800.70,1.00
1,134217728,1.8,256,16.16,Ball_no_boundary,350,1,0.0,531270.84,1.00
1,134217728,1.8,256,400.00,Line,400,1,0.0,2397566.67,1.00
1,134217728,1.8,256,16.90,Ball_no_boundary,400,1,0.0,778025.17,1.00
1,134217728,1.8,256,450.00,Line,450,1,0.0,791960.93,1.00
1,134217728,1.8,256,17.57,Ball_no_boundary,450,1,0.0,1435644.35,1.00
1,134217728,1.8,256,500.00,Line,500,1,0.0,1390789.09,1.00
1,134217728,1.8,256,18.20,Ball_no_boundary,500,1,0.0,4621932.16,1.00
1,134217728,2.0,256,10.00,Line,10,1,0.0,48702100.00,1.00
1,134217728,2.0,256,5.24,Ball_no_boundary,10,1,0.0,635190.92,1.00
1,134217728,2.0,256,25.00,Line,25,1,0.0,16878722.48,1.00
1,134217728,2.0,256,6.87,Ball_no_boundary,25,1,0.0,3271463.83,1.00
1,134217728,2.0,256,50.00,Line,50,1,0.0,11637329.65,1.00
1,134217728,2.0,256,8.55,Ball_no_boundary,50,1,0.0,25549024.38,1.00
1,134217728,2.0,256,100.00,Line,100,1,0.0,4048076.29,1.00
1,134217728,2.0,256,10.70,Ball_no_boundary,100,1,0.0,3928842.81,1.00
1,134217728,2.0,256,200.00,Line,200,1,0.0,1698458.38,1.00
1,134217728,2.0,256,13.43,Ball_no_boundary,200,1,0.0,3279202.35,1.00
1,134217728,2.0,256,250.00,Line,250,1,0.0,101552.43,1.00
1,134217728,2.0,256,14.46,Ball_no_boundary,250,1,0.0,323039.49,1.00
1,134217728,2.0,256,300.00,Line,300,1,0.0,3870024.03,1.00
1,134217728,2.0,256,15.36,Ball_no_boundary,300,1,0.0,2300482.32,1.00
1,134217728,2.0,256,350.00,Line,350,1,0.0,341794.32,1.00
1,134217728,2.0,256,16.16,Ball_no_boundary,350,1,0.0,926616.05,1.00
1,134217728,2.0,256,400.00,Line,400,1,0.0,643410.46,1.00
1,134217728,2.0,256,16.90,Ball_no_boundary,400,1,0.0,764932.48,1.00
1,134217728,2.0,256,450.00,Line,450,1,0.0,3476101.45,1.00
1,134217728,2.0,256,17.57,Ball_no_boundary,450,1,0.0,26359.89,1.00
1,134217728,2.0,256,500.00,Line,500,1,0.0,1132107.98,1.00
1,134217728,2.0,256,18.20,Ball_no_boundary,500,1,0.0,241085.73,1.00
1,134217728,2.2,256,10.00,Line,10,1,0.0,1739192.53,1.00
1,134217728,2.2,256,5.24,Ball_no_boundary,10,1,0.0,5183411.34,1.00
1,134217728,2.2,256,25.00,Line,25,1,0.0,2926743.63,1.00
1,134217728,2.2,256,6.87,Ball_no_boundary,25,1,0.0,1129651.83,1.00
1,134217728,2.2,256,50.00,Line,50,1,0.0,8143936.79,1.00
1,134217728,2.2,256,8.55,Ball_no_boundary,50,1,0.0,6386277.56,1.00
1,134217728,2.2,256,100.00,Line,100,1,0.0,3182666.96,1.00
1,134217728,2.2,256,10.70,Ball_no_boundary,100,1,0.0,2928899.42,1.00
1,134217728,2.2,256,200.00,Line,200,1,0.0,168774.00,1.00
1,134217728,2.2,256,13.43,Ball_no_boundary,200,1,0.0,1803175.23,1.00
1,134217728,2.2,256,250.00,Line,250,1,0.0,756459.34,1.00
1,134217728,2.2,256,14.46,Ball_no_boundary,250,1,0.0,1594370.03,1.00
1,134217728,2.2,256,300.00,Line,300,1,0.0,85452.96,1.00
1,134217728,2.2,256,15.36,Ball_no_boundary,300,1,0.0,2829497.20,1.00
1,134217728,2.2,256,350.00,Line,350,1,0.0,2217617.95,1.00
1,134217728,2.2,256,16.16,Ball_no_boundary,350,1,0.0,1540770.13,1.00
1,134217728,2.2,256,400.00,Line,400,1,0.0,1776988.43,1.00
1,134217728,2.2,256,16.90,Ball_no_boundary,400,1,0.0,1882880.86,1.00
1,134217728,2.2,256,450.00,Line,450,1,0.0,89234.39,1.00
1,134217728,2.2,256,17.57,Ball_no_boundary,450,1,0.0,399022.61,1.00
1,134217728,2.2,256,500.00,Line,500,1,0.0,253726.51,1.00
1,134217728,2.2,256,18.20,Ball_no_boundary,500,1,0.0,3701183.51,1.00
1,134217728,2.4,256,10.00,Line,10,1,0.0,14252813.51,1.00
1,134217728,2.4,256,5.24,Ball_no_boundary,10,1,0.0,12414219.91,1.00
1,134217728,2.4,256,25.00,Line,25,1,0.0,11464704.99,1.00
1,134217728,2.4,256,6.87,Ball_no_boundary,25,1,0.0,13617631.61,1.00
1,134217728,2.4,256,50.00,Line,50,1,0.0,1785984.34,1.00
1,134217728,2.4,256,8.55,Ball_no_boundary,50,1,0.0,3661246.07,1.00
1,134217728,2.4,256,100.00,Line,100,1,0.0,425556.34,1.00
1,134217728,2.4,256,10.70,Ball_no_boundary,100,1,0.0,7819442.68,1.00
1,134217728,2.4,256,200.00,Line,200,1,0.0,131533.14,1.00
1,134217728,2.4,256,13.43,Ball_no_boundary,200,1,0.0,20422.48,1.00
1,134217728,2.4,256,250.00,Line,250,1,0.0,388501.41,1.00
1,134217728,2.4,256,14.46,Ball_no_boundary,250,1,0.0,290154.97,1.00
1,134217728,2.4,256,300.00,Line,300,1,0.0,517548.46,1.00
1,134217728,2.4,256,15.36,Ball_no_boundary,300,1,0.0,3351176.10,1.00
1,134217728,2.4,256,350.00,Line,350,1,0.0,240847.99,1.00
1,134217728,2.4,256,16.16,Ball_no_boundary,350,1,0.0,1986723.20,1.00
1,134217728,2.4,256,400.00,Line,400,1,0.0,1342996.63,1.00
1,134217728,2.4,256,16.90,Ball_no_boundary,400,1,0.0,710445.37,1.00
1,134217728,2.4,256,450.00,Line,450,1,0.0,1083474.02,1.00
1,134217728,2.4,256,17.57,Ball_no_boundary,450,1,0.0,4940801.81,1.00
1,134217728,2.4,256,500.00,Line,500,1,0.0,928453.77,1.00
1,134217728,2.4,256,18.20,Ball_no_boundary,500,1,0.0,164632.37,1.00
1,134217728,2.6,256,10.00,Line,10,1,0.0,44050148.39,1.00
1,134217728,2.6,256,5.24,Ball_no_boundary,10,1,0.0,25893707.12,1.00
1,134217728,2.6,256,25.00,Line,25,1,0.0,8464564.41,1.00
1,134217728,2.6,256,6.87,Ball_no_boundary,25,1,0.0,10349750.87,1.00
1,134217728,2.6,256,50.00,Line,50,1,0.0,549581.53,1.00
1,134217728,2.6,256,8.55,Ball_no_boundary,50,1,0.0,10488865.00,1.00
1,134217728,2.6,256,100.00,Line,100,1,0.0,5563416.69,1.00
1,134217728,2.6,256,10.70,Ball_no_boundary,100,1,0.0,14376752.61,1.00
1,134217728,2.6,256,200.00,Line,200,1,0.0,680977.34,1.00
1,134217728,2.6,256,13.43,Ball_no_boundary,200,1,0.0,6681238.06,1.00
1,134217728,2.6,256,250.00,Line,250,1,0.0,374689.70,1.00
1,134217728,2.6,256,14.46,Ball_no_boundary,250,1,0.0,6132477.11,1.00
1,134217728,2.6,256,300.00,Line,300,1,0.0,1496203.19,1.00
1,134217728,2.6,256,15.36,Ball_no_boundary,300,1,0.0,416693.41,1.00
1,134217728,2.6,256,350.00,Line,350,1,0.0,124271.51,1.00
1,134217728,2.6,256,16.16,Ball_no_boundary,350,1,0.0,7893656.14,1.00
1,134217728,2.6,256,400.00,Line,400,1,0.0,208151.07,1.00
